"id","name","quality","address","phone","uid","lat","long","type","licence","expiration","administrator","capacity","ages","inspector","subsidiary","facility_id","inspections","inspection_first","inspection_last","inspection_shsi","inspection_complicant","inspection_violation","age_min","age_max"
35147,"Leesburg Community Church",NA,"835 Lee Avenue, S.W., LEESBURG, VA  20175","(703) 771-7625","35147_f3efe1cf19d76125872857e2d0a55844",39.1062630010332,-77.5823659717955,"Religious Exempt Child Day Center","Exempt","Oct. 13, 2022"," Kimby  Barberich",95,"2 years 6 months - 5 years","","No",1105217,3,"Nov. 1, 2018","Oct. 27, 2022",0,0,3,2,5
16405,"Leesburg Presbyterian Church",NA,"Leesburg Presby. Preschool, LEESBURG, VA  20176","(703) 771-1461","16405_3de600b27cc8b04592f76f9a6779ce66",39.1162800000001,-77.56754,"Religious Exempt Child Day Center","Exempt","March 9, 2023"," Carly  Guy",49,"2 years - 5 years 11 months","","No",855421,2,"April 30, 2019","May 19, 2022",0,0,0,2,5
17657,"Leesburg United Methodist Church",NA,"107 West Market Street, LEESBURG, VA  20176","(703) 777-9859","17657_17f1806a7c78b174bb1f0c1b6f97a3c5",39.1157089868168,-77.5666209857755,"Religious Exempt Child Day Center","Exempt","March 21, 2023"," Heather  Gonzalez",76,"2 years - 5 years 11 months","","No",895422,2,"May 2, 2019","Nov. 12, 2021",0,0,2,2,5
41333,"Legacy Christian Fellowship",NA,"5933 Valley Pike, STEPHENS CITY, VA  22655","(540) 252-0238","41333_ffcebf169ea679cdf6e788e766f5cceb",39.068494983515,-78.2330299812523,"Religious Exempt Child Day Center","Exempt","July 29, 2023","Mr. Matthew  Reisberg",85,"3 years - 12 years 11 months","","No",1105767,3,"July 9, 2019","Dec. 14, 2022",0,0,1,3,12
46660,"Leibin Yajaira Oliva",NA,"Apt 103, ALEXANDRIA, VA  22305","(703) 296-9128","46660_3863041b44fed6bf301dc2e8d4599908",38.8362050000001,-77.0639,"Local Ordinance Approved FDH","","Feb. 27, 2023","Ms. Leibin  Oliva",4,"Birth - 12 years 11 months","Kimberly  Sawyer:  (571) 835-0599","Yes",854,2,"Dec. 1, 2020","Feb. 1, 2022",2,0,0,0,12
43387,"Leidy Nolberto",NA,"7941 Central Park Circle, ALEXANDRIA, VA  22309","(703) 780-1939","43387_dfeb97caf28bb0c0d0393a7b35ea9294",38.7437717564142,-77.109356148685,"Local Ordinance Approved FDH","","Feb. 15, 2023"," Leidy  Nolberto",4,"Birth - 12 years 11 months","Sarah  Marbert:  (703) 479-4678","Yes",418,5,"Jan. 25, 2018","Feb. 16, 2022",5,0,5,0,12
37974,"Liberty Baptist Church",NA,"1709 Church Street, APPOMATTOX, VA  24522","(434) 352-2336","37974_f3381a94333236fbc4aea3db601fd20a",37.3516619845068,-78.8286419859289,"Religious Exempt Child Day Center","Exempt","March 3, 2023"," Christy  Graham",40,"3 years - 5 years 11 months","","No",1105455,1,"Sept. 9, 2019","Sept. 9, 2019",0,0,1,3,5
9356,"Life Church",NA,"7422 Deer Branch Road, ROANOKE, VA  24019","(540) 563-5140","9356_5c1cb45356c8e0382597ef57ff30511c",37.3467280191121,-79.960154993441,"Religious Exempt Child Day Center","Exempt","Oct. 24, 2023"," Sarah  Morris",175,"1 month - 11 years 11 months","","Yes",301907,10,"June 25, 2018","Nov. 1, 2022",5,0,5,0,11
44680,"Life Church",NA,"16801 Harrowgate Road, S. CHESTERFIELD, VA  23834","(804) 526-5941","44680_82199d9255f9c19c038041ffbf388a8d",37.2917349810208,-77.4155080120151,"Religious Exempt Child Day Center","Exempt","Sept. 3, 2023","Ms. April  Fuller",96,"2 years 6 months - 5 years","","No",1105908,2,"Oct. 22, 2019","Nov. 18, 2019",0,0,1,2,5
40690,"Life Tabernacle Church",NA,"801 Virginia Avenue, VINTON, VA  24179","(540) 525-6073","40690_de006ee30cecabd86b8dea4eb82a3de6",37.274205990729,-79.8904570377853,"Religious Exempt Child Day Center","Exempt","Aug. 10, 2023"," Casey  Valladerez",108,"2 years 6 months - 12 years","","No",1105722,1,"Nov. 29, 2018","Nov. 29, 2018",0,0,1,2,12
41216,"Lifepoint Church",NA,"1400 Central Park Blvd., FREDERICKSBURG, VA  22401","(540) 786-5111","41216_153bf8d246d72d4c99de9f3dc3cb5a79",38.3039839837253,-77.5142370245951,"Religious Exempt Child Day Center","Exempt","June 21, 2023"," Brown  Kimberly",44,"Birth - 12 years 11 months","","No",1105763,1,"July 17, 2019","July 17, 2019",0,0,1,0,12
16536,"Lighthouse  Church of God",NA,"5160 Beamon Road, NORFOLK, VA  23513","(757) 855-3563","16536_f539c1684622994dbfec192d28d6f2dd",36.8813749807334,-76.2266060412985,"Religious Exempt Child Day Center","Exempt","Oct. 23, 2022","Ms. Evonne  Grant",30,"2 years 6 months - 12 years","","No",859051,1,"June 18, 2019","June 18, 2019",0,0,1,2,12
8147,"Lighthouse Baptist Church",NA,"2581 Northwestern Pike, WINCHESTER, VA  22603","(540) 662-6018","8147_13b148001e856a592faa599ddc09ba4b",39.1926699873026,-78.2225550330349,"Religious Exempt Child Day Center","Exempt","Feb. 8, 2023","Ms. Dorothy  Russell",127,"1 month - 12 years 11 months","","No",5291,3,"July 16, 2019","April 4, 2022",0,0,1,0,12
48736,"Lighthouse Bible Church",NA,"2500 E. Washington Avenue, VINTON, VA  24179","(540) 890-3304","48736_6c01b1757411581d0e36e624f2aa196a",37.282262005509,-79.8636859934142,"Religious Exempt Child Day Center","Exempt","Aug. 3, 2023"," Kathy  Barton",30,"3 years - 4 years 11 months","","No",1106149,NA,NA,NA,NA,NA,NA,3,4
47166,"Lighthouse Church",NA,"5031 Morris Mill Road, SWOOPE, VA  24479","(540) 337-6446","47166_81a70d133f5506526d1dd5343c174e76",38.2019779822798,-79.192856968936,"Religious Exempt Child Day Center","Exempt","Aug. 1, 2023","Ms. Celia  Wade",45,"2 years 6 months - 12 years","","No",1106067,1,"March 9, 2022","March 9, 2022",0,0,1,2,12
23259,"Lighthouse Worship Center",NA,"4299 George Washington Memorial Hwy, HAYES, VA  23072","(804) 684-0713","23259_0100a5ef08de4cfdfecde09eb6af8fd1",37.3247539798379,-76.5139070043871,"Religious Exempt Child Day Center","Exempt","Aug. 29, 2023","Ms. Ashlee  Whitmarsh",260,"1 month - 12 years 11 months","","No",1058871,6,"March 30, 2018","Sept. 7, 2021",0,4,3,0,12
29057,"Lighthouse Worship Center, Inc.",NA,"3464 Worth Crossing, CHARLOTTESVILLE, VA  22911","(434) 973-7557","29057_326357387c78db36a4ecc22b58240079",38.1313469950721,-78.4327709853802,"Religious Exempt Child Day Center","Exempt","Feb. 10, 2023","Ms. Kathy  Davis",70,"1 month - 4 years 11 months","","No",1104877,16,"Jan. 25, 2018","Aug. 23, 2018",0,10,11,0,4
42971,"Liichi, Fatima",NA,"4801 Kenmore Avenue Apt 1308, ALEXANDRIA, VA  22304","(703) 249-2780","42971_7158904376053b8df205cf15a6e9ef1c",38.8281079935041,-77.1138500222535,"Local Ordinance Approved FDH","","July 11, 2023","Ms. Fatima  Liichi",4,"Birth - 12 years 11 months","Jessica  Willis:  (571) 352-1453","Yes",52,5,"April 19, 2018","June 23, 2021",5,0,2,0,12
41852,"Linda Madison",NA,"5624 Frank Street, SUFFOLK, VA  23435","(757) 483-4810","41852_02c224e548fc583c5a4c6994da22e450",36.859158997824,-76.4370339719751,"Voluntary Registration",NA,"June 3, 2024",NA,4,"Birth - 12 years 11 months","","No",5162,2,"Feb. 27, 2018","May 10, 2022",1,1,1,0,12
44222,"Linda Wells",NA,"1274 Oliver Creek Rd, TROY, VA  22974","(434) 400-8603","44222_5fd4668f4a25d71a85a07c512108e1cf",37.9638000009413,-78.2644559993709,"Voluntary Registration",NA,"Nov. 15, 2023",NA,4,"Birth - 12 years 11 months","","No",5355,3,"March 13, 2018","Nov. 13, 2019",3,0,2,0,12
19979,"Lindale Mennonite Church",NA,"6255 Jesse Bennett Way, LINVILLE, VA  22834","(540) 833-2620","19979_1bf3ec3aea62903aec1b19edab8ce5db",38.5352639940266,-78.8492799917465,"Religious Exempt Child Day Center","Exempt","May 5, 2023","Ms. Theresa  Horst",91,"2 years 6 months - 12 years","","Yes",966021,9,"Sept. 10, 2018","Sept. 7, 2022",5,0,5,2,12
48739,"Lindsay Bellamy",NA,"214 Brentmeade Drive, YORKTOWN, VA  23693","(757) 379-1618","48739_8b316646e19e33f3cc6f190855361cbc",37.1165200123175,-76.4143470099263,"Voluntary Registration",NA,"Dec. 9, 2024",NA,4,"Birth - 12 years 11 months","","No",5697,NA,NA,NA,NA,NA,NA,0,12
22176,"Lion of Judah Ministries Incorporated",NA,"612 North Main Street, BLACKSTONE, VA  23824","(434) 292-1213","22176_50f5d310c15a0972c0f5f36cb404f7cc",37.0898560048499,-77.9929669937086,"Religious Exempt Child Day Center","Exempt","Sept. 30, 2022","Ms. Doris  Maclin",12,"2 months - 5 years 11 months","","Yes",1034093,9,"Sept. 21, 2018","Oct. 6, 2022",5,0,5,0,5
48236,"Lisa Giggetts",NA,"2111 Oak Avenue, NEWPORT NEWS, VA  23607","(757) 298-9979","48236_30fb3dd8cc939b5ac07488a30c3ba871",36.9854638432085,-76.4021519275392,"Voluntary Registration",NA,"June 23, 2024",NA,4,"Birth - 12 years 11 months","","Yes",5689,1,"July 21, 2022","July 21, 2022",1,0,1,0,12
25340,"Little Grove Baptist Church",NA,"6320 Old Towne Point Road, SUFFOLK, VA  23435","(757) 484-4417","25340_17e9d11eecd9607dca1d0cb468920f83",36.8754929801801,-76.42945798879,"Religious Exempt Child Day Center","Exempt","March 18, 2023","Ms. Sylvia  Sessoms",72,"2 years - 12 years 11 months","","No",1088525,7,"April 17, 2018","Dec. 12, 2022",1,3,4,2,12
49014,"Living Water Ministries",NA,"1071 Waterlick Road, LYNCHBURG, VA  24501","(434) 338-1050","49014_ddbe5990cbdeacba3df51f66199ee8b8",37.3107600153008,-79.2158799614831,"Religious Exempt Child Day Center","Exempt","Oct. 12, 2023"," Kathy  Hill",100,"1 month - 4 years 11 months","","No",1106162,NA,NA,NA,NA,NA,NA,0,4
48941,"Living Word Ministry",NA,"825 Taylor Street, LYNCHBURG, VA  24504","(434) 515-4079","48941_02ae071195f2917ec64c03ffe953c4d0",37.4096779978879,-79.1517889961376,"Religious Exempt Child Day Center","Exempt","Sept. 21, 2023"," Renee  Washington",30,"2 years 6 months - 11 years","","No",1106159,NA,NA,NA,NA,NA,NA,2,11
47030,"Liza Hakimi",NA,"2306 Avinity Court, CHARLOTTESVILLE, VA  22902","(434) 409-4004","47030_24499d59905d89bde3a0d7a68406c2f5",37.9939860003041,-78.4993060298726,"Voluntary Registration",NA,"March 14, 2023",NA,4,"Birth - 12 years 11 months","","Yes",5613,2,"Oct. 18, 2021","Oct. 21, 2022",2,0,1,0,12
44428,"Lolita Smith",NA,"1116 Highland Avenue, BRISTOL, VA  24201","(276) 644-1166","44428_866ae0579ee69ccc3a6a5a971223b9ac",36.6011659878312,-82.1890369906039,"Unlicensed/Unregistered FDH","","March 31, 2023","Ms. Lolita  Smith",4,"Birth - 12 years 11 months","Angela  Farmer:  (276) 608-2283","Yes",192,4,"March 28, 2018","March 16, 2022",4,0,3,0,12
9317,"London Bridge Baptist Church",NA,"2460 Potters Road, VIRGINIA BEACH, VA  23454","(757) 486-7907","9317_5c678703346773f75f9bd7bb45e91e55",36.8370109921494,-76.0548610128718,"Religious Exempt Child Day Center","Exempt","Oct. 26, 2022","Ms. Melissa  Duque",260,"1 year 6 months - 6 years","","No",292858,2,"March 27, 2018","Nov. 12, 2019",0,1,2,1,6
40216,"Long Hollow Christian Church",NA,"Long Hollow Christian Preschool, PENNINGTON GAP, VA  24277","(276) 346-6268","40216_a8d9310004e4d0f445c7e1fc5b4cb068",36.7174056412053,-83.0488131235712,"Religious Exempt Child Day Center","Exempt","Feb. 22, 2023","Ms. Kellie  Copeland",25,"3 years - 5 years 11 months","","No",1105686,3,"Sept. 9, 2019","Sept. 12, 2022",0,0,2,3,5
8172,"Longwood Avenue Baptist Church",NA,"1304 Longwood Avenue, BEDFORD, VA  24523","(540) 586-3352","8172_ae71eca5bdea7326e9ec5657619f9967",37.3439520165995,-79.509706990565,"Religious Exempt Child Day Center","Exempt","March 31, 2023","Mr. John H. Stump",44,"2 years 6 months - 12 years","","No",5665,1,"July 17, 2019","July 17, 2019",0,0,1,2,12
43268,"Lopez, Ingrid",NA,"# 10, ALEXANDRIA, VA  22306","(571) 501-8284","43268_3762c91699fb8823a81d0bc8c48e2fed",38.7481447000001,-77.0829677999999,"Local Ordinance Approved FDH","","Nov. 30, 2023"," Ingrid  Lopez",4,"Birth - 12 years 11 months","Lisa  Hudson:  (571) 389-2459","Yes",304,6,"July 23, 2018","Dec. 1, 2022",5,0,4,0,12
43068,"Lopez, Odilia",NA,"3206 Apex Circle, FALLS CHURCH, VA  22044","(571) 505-5973","43068_eca04d308bffeccb6fe11b358dcb2aba",38.860489171399,-77.1442787615323,"Local Ordinance Approved FDH","","Feb. 20, 2023","Ms. Odilia  Lopez",4,"Birth - 12 years 11 months","Cynthia  Ford:  (703) 479-4679","Yes",123,5,"Feb. 27, 2018","Feb. 25, 2022",5,0,5,0,12
30860,"Loresse Philpot",NA,"704 Sir Albert Court, NEWPORT NEWS, VA  23608","(757) 988-3054","30860_e0954dc8dcacf1c4a0d652728ee74980",37.1658525835564,-76.5285529552626,"Voluntary Registration",NA,"Jan. 27, 2023",NA,4,"Birth - 12 years 11 months","","No",1891,NA,NA,NA,NA,NA,NA,0,12
45675,"Lori Harvey",NA,"906 Todds Lane, HAMPTON, VA  23666","(757) 660-1281","45675_5631b3025f5d7e36cbb0f8f4fbcc16d3",37.0427000043181,-76.4410550223855,"Voluntary Registration",NA,"Oct. 22, 2023",NA,4,"Birth - 12 years 11 months","","No",5529,NA,NA,NA,NA,NA,NA,0,12
44792,"Los Pentecostales De La Peninsula Church",NA,"13799 Warwick Boulevard, NEWPORT NEWS, VA  23602","(757) 874-1590","44792_0d726a6e9edd114334037f328e133673",37.1231753272578,-76.5324258974439,"Religious Exempt Child Day Center","Exempt","Aug. 22, 2023","Mrs. Irene  Zunzunegui",100,"1 month - 12 years 11 months","","Yes",1105919,10,"Dec. 21, 2018","Sept. 20, 2022",5,2,7,0,12
43458,"Lourdes Ganahin",NA,"6707 Cabin John Road, SPRINGFIELD, VA  22150","(571) 244-4585","43458_90aa7428290bfa9a728b70e55b80c8b1",38.788350112172,-77.1787019805884,"Local Ordinance Approved FDH","","Oct. 19, 2023"," Lourdes  Ganahin",4,"Birth - 12 years 11 months","Derek  Acosta:  (703) 554-4995","Yes",486,5,"Feb. 9, 2018","Oct. 20, 2022",5,0,3,0,12
43555,"Lourdes Sanchez",NA,"7032 Round Tree Road, FALLS CHURCH, VA  22042","(703) 462-8463","43555_2b43d2aeccc02602b67208023b53d561",38.8526683528221,-77.1880397560019,"Local Ordinance Approved FDH","","Sept. 6, 2023"," Lourdes  Sanchez",4,"Birth - 12 years 11 months","Jessica  Willis:  (571) 352-1453","Yes",567,6,"July 30, 2018","Sept. 7, 2022",6,0,3,0,12
33792,"Lower United Methodist Church",NA,"120 Lower Church Road, HARTFIELD, VA  23071","(804) 694-9033","33792_16f5fbabb323af8bd8115d0e04690bca",37.552163981624,-76.4592969773613,"Religious Exempt Child Day Center","Exempt","April 15, 2023","Ms. Kelly L. Walden",29,"2 years - 7 years 11 months","","No",1105114,3,"June 18, 2019","Sept. 20, 2021",0,1,1,2,7
47779,"Lubna Chaudhary",NA,"C209, FALLS CHURCH, VA  22044","(202) 975-5737","47779_9ba61e4d41c0421a4adb10baaa12ec15",38.8673650000001,-77.151235,"Local Ordinance Approved FDH","","Jan. 13, 2023"," Lubna  Chaudhary",4,"Birth - 12 years 11 months","Whitney  Mcgrath:  (571) 835-4717","Yes",889,1,"Jan. 10, 2022","Jan. 10, 2022",1,0,0,0,12
41423,"Luray United Methodist Church",NA,"1 West Main Street, LURAY, VA  22835","(540) 743-6540","41423_6b6701c4725ac3b9d911c31dc807dda9",38.6652889794974,-78.4603630371673,"Religious Exempt Child Day Center","Exempt","Aug. 12, 2023","Ms. Sue  Raeburn",28,"3 years - 5 years 11 months","","No",1105779,3,"Sept. 26, 2019","Dec. 9, 2021",0,0,2,3,5
24404,"Lutheran Church of Our Saviour",NA,"9601 Hull Street Road, N. CHESTERFIELD, VA  23236","(804) 276-8194","24404_4cb677f84f6652861d1df629d6b00ea4",37.4456420202952,-77.5727840315424,"Religious Exempt Child Day Center","Exempt","Sept. 27, 2022","Ms. Mary  Dumont",36,"2 years - 5 years 11 months","","No",1076349,1,"Oct. 24, 2019","Oct. 24, 2019",0,0,0,2,5
18324,"Lutheran Church of the Redeemer",NA,"Renaissance Afterschool Program, MCLEAN, VA  22101","(703) 356-3567","18324_9a375247195f5830b67e64d1fcb47151",38.9373800000001,-77.177005,"Religious Exempt Child Day Center","Exempt","Sept. 30, 2023","Ms. Linda  Mcconnaughay",184,"2 years 6 months - 12 years","","No",919660,3,"Dec. 4, 2018","Oct. 13, 2021",0,0,0,2,12
44346,"Luthfun Nahar",NA,"800 Potomac Ridge Court, STERLING, VA  20164","(703) 401-3800","44346_03a697057011a906322c8e0de6499950",39.0315229953413,-77.3680019832067,"Voluntary Registration",NA,"May 8, 2024",NA,4,"Birth - 12 years 11 months","","No",5385,NA,NA,NA,NA,NA,NA,0,12
43479,"Luz Avila",NA,"13413 Bryce Court, HERNDON, VA  20170","(703) 391-1760","43479_2fa5096312ac9c93684a5830e715f1fa",38.9689605957684,-77.4113959341363,"Local Ordinance Approved FDH","","Feb. 21, 2023"," Luz  Avila",4,"Birth - 12 years 11 months","Kelly  Patterson-Savittiere:  (703) 479-4746","Yes",498,5,"May 7, 2018","Feb. 22, 2022",5,0,2,0,12
43588,"Luz Maria Quintanilla",NA,"APT 101, ANNANDALE, VA  22003","(703) 256-4823","43588_2d595435db36858c899f1612c86cf614",38.83156,-77.1933749999999,"Local Ordinance Approved FDH","","Sept. 26, 2023"," Luz Maria  Quintanilla",4,"Birth - 12 years 11 months","Derek  Acosta:  (703) 554-4995","Yes",597,5,"May 29, 2018","Sept. 27, 2022",5,0,4,0,12
47037,"Lynette Wilkins",NA,"1539 Alaska Drive, RICHMOND, VA  23224","(804) 908-4447","47037_0f9009dd2c5be663c156df84c2883d4a",37.4932490091274,-77.4779039889006,"Voluntary Registration",NA,"July 20, 2023",NA,4,"Birth - 12 years 11 months","","No",5615,NA,NA,NA,NA,NA,NA,0,12
43631,"Ma Lopez",NA,"14940 Lady Madonna Court, CENTREVILLE, VA  20120","(703) 543-8134","43631_cb4a487d440c6d68dc5b60458a031693",38.8352594332934,-77.4638476210944,"Local Ordinance Approved FDH","","Nov. 15, 2023"," Ma  Lopez",4,"Birth - 12 years 11 months","Pernille  Brandt:  (703) 203-8659","Yes",636,5,"Dec. 3, 2018","Nov. 15, 2022",5,0,2,0,12
44056,"MaHa Ali Tayar",NA,"4006 Virginia Street, FAIRFAX, VA  22032",NA,"44056_6a0464c40c7eeb0574750d5894d96323",38.8432349818029,-77.2953960100633,"Local Ordinance Approved FDH","","Nov. 4, 2023","Ms. Maha  Tayar",4,"Birth - 12 years 11 months","Pernille  Brandt:  (703) 203-8659","Yes",731,5,"Sept. 25, 2018","Nov. 4, 2022",5,0,3,0,12
31617,"Macedonia United Methodist Church",NA,"1941 Macedonia Church Road, WHITE POST, VA  22663","(540) 869-0090","31617_ab99b716b45a6bdaafd3942581d7fd60",39.0978899826752,-78.1576820361231,"Religious Exempt Child Day Center","Exempt","Aug. 9, 2023","Ms. Amy  Basile",36,"3 years - 5 years 11 months","","No",1104971,3,"Oct. 10, 2019","Feb. 22, 2022",0,0,2,3,5
42932,"Madhoune, Naoual",NA,"4801 Kenmore Avenue Unit 306, ALEXANDRIA, VA  22304","(571) 970-0183","42932_fd0185325d653fc2aaae483149304a02",38.8281079935041,-77.1138500222535,"Local Ordinance Approved FDH","","July 11, 2023","Ms. Naoual  Madhoune",4,"Birth - 12 years 11 months","Margaret  Allworth:  (703) 209-3521","Yes",41,5,"April 19, 2018","July 12, 2022",5,0,2,0,12
43542,"Mahfuza Khatun",NA,"APT A203, FALLS CHURCH, VA  22044","(703) 241-1091","43542_f040208339639f79d50ccf090da48544",38.8673650000001,-77.151235,"Local Ordinance Approved FDH","","March 13, 2023"," Mahfuza  Khatun",4,"Birth - 12 years 11 months","Jessica  Willis:  (571) 352-1453","Yes",555,4,"Sept. 10, 2018","Feb. 24, 2021",4,0,2,0,12
43286,"Mahmuda Begum",NA,"4334 Carmelo Drive Apt 203, ANNANDALE, VA  22003","(571) 748-5082","43286_c1c7fabcab047c7e62262a3c71f67f7d",38.8302590832255,-77.2089319011238,"Local Ordinance Approved FDH","","July 27, 2023"," Mahmuda  Begum",4,"Birth - 12 years 11 months","Nancy  Radcliffe:  (703) 268-3728","Yes",321,5,"Sept. 6, 2018","July 28, 2022",5,0,2,0,12
43104,"Maida, Dolly",NA,"7019 Leewood Forest Drive, SPRINGFIELD, VA  22151","(703) 354-3744","43104_1381fe4ebe7b7a48f18fd7d0ddf667be",38.8035283558087,-77.1848576502804,"Local Ordinance Approved FDH","","May 16, 2023"," Dolly  Maida",4,"Birth - 12 years 11 months","Pamela  Sneed:  (804) 629-2691","Yes",157,5,"April 10, 2018","May 17, 2022",5,0,2,0,12
20904,"Main Street United Methodist Church",NA,"601 West Main Street, WAYNESBORO, VA  22980","(540) 609-2360","20904_cb13157f13262c38e2ee111ed458ef2e",38.0693039801294,-78.891433001911,"Religious Exempt Child Day Center","Exempt","Aug. 4, 2023","Ms. Anne M. Ramsey",35,"1 year 10 months - 5 years","","No",999434,2,"Nov. 12, 2019","Feb. 1, 2022",0,0,0,1,5
38535,"Main Street United Methodist Church",NA,"212 E. Main Street, BEDFORD, VA  24523","(540) 589-4758","38535_3a564a558a8a8ab314baf28fd4665c63",37.3333880106608,-79.5218040046849,"Religious Exempt Child Day Center","Exempt","Aug. 31, 2023"," Casey  Lloyd",82,"2 years - 12 years 11 months","","No",1105525,2,"Nov. 7, 2018","Feb. 27, 2020",0,0,1,2,12
46904,"Maira Khan",NA,"8717 Ellis Mill Drive, GAINESVILLE, VA  20155","(571) 639-8289","46904_6e19cb3d7102499094695818d1b9b8f2",38.7671543745171,-77.6184047188696,"Voluntary Registration",NA,"Feb. 22, 2023",NA,4,"Birth - 12 years 11 months","","No",5606,NA,NA,NA,NA,NA,NA,0,12
40835,"Maliha Saddat",NA,"10689 Anna Marie Drive, GLEN ALLEN, VA  23060","(804) 262-6203","40835_bda1ef17b6d684ef22da14d342733256",37.6518989902231,-77.5674389757064,"Voluntary Registration",NA,"Oct. 26, 2024",NA,4,"Birth - 12 years 11 months","","No",4886,NA,NA,NA,NA,NA,NA,0,12
47384,"Manassas Presbyterian Church",NA,"8201 Ashton Avenue, MANASSAS, VA  20109","(703) 369-5880","47384_0970af55624f64a2dfa850c1f1d3cf87",38.780499873115,-77.5145762402167,"Religious Exempt Child Day Center","Exempt","Aug. 1, 2023"," Brenda  Martin",176,"1 year 6 months - 5 years","","No",1106086,NA,NA,NA,NA,NA,NA,1,5
45066,"Maniya Ashraf",NA,"Apt #102, ALEXANDRIA, VA  22312","(571) 335-4301","45066_994eb906932b53047aa8b2153cc4d2ac",38.82253,-77.1623949999999,"Local Ordinance Approved FDH","","Dec. 4, 2023"," Maniya  Ashraf",4,"Birth - 12 years 11 months","Stacy  Doyle:  (571) 835-0386","Yes",790,4,"Jan. 10, 2019","Dec. 5, 2022",3,0,3,0,12
43949,"Margarita Garcia Perez",NA,"7316 Essex Ave, SPRINGFIELD, VA  22150","(703) 350-0687","43949_b7d454b7c941659b9e6085994b5d73ca",38.786023253941,-77.1957956148292,"Local Ordinance Approved FDH","","Sept. 13, 2023"," Margarita Garcia  Perez",4,"Birth - 12 years 11 months","Shahana  Green:  (571) 423-6735","Yes",713,5,"Sept. 5, 2018","Sept. 14, 2022",5,0,3,0,12
45585,"Margie Mason",NA,"Apt 302, WOODBRIDGE, VA  22191","(703) 687-5430","45585_8eeec2c6e0d5a479b45038cb6991ace5",38.6610250000001,-77.25658,"Unlicensed/Unregistered FDH","","Sept. 4, 2023"," Margie  Mason",4,"Birth - 12 years 11 months","Laura  Brindle:  (540) 905-2062","Yes",237,4,"Sept. 5, 2019","Aug. 31, 2022",3,0,3,0,12
43078,"Maria Alvarenga",NA,"607 Clear Water Court, HERNDON, VA  20170","(571) 471-4235","43078_7ed36a4f16aece86a74712557d3b82c3",38.966128476414,-77.4010367400018,"Local Ordinance Approved FDH","","Jan. 12, 2023","Ms. Maria  Alvarenga",4,"Birth - 12 years 11 months","Maria  Soto:  (571) 835-5058","Yes",131,5,"Feb. 8, 2018","Jan. 12, 2022",5,0,2,0,12
43562,"Maria Argueta",NA,"#615, FALLS CHURCH, VA  22041","(703) 820-2208","43562_eef9356d3b35dd18cf03ba89edcfc8d5",38.84997,-77.13043,"Local Ordinance Approved FDH","","Oct. 10, 2023"," Maria  Argueta",4,"Birth - 12 years 11 months","Derek  Acosta:  (703) 554-4995","Yes",574,4,"July 27, 2018","Sept. 11, 2020",4,0,3,0,12
46664,"Maria Atapaucar",NA,"2725 Woodley Place, FALLS CHURCH, VA  22046","(571) 353-5868","46664_1cd46316cccf4a0e99c148d476ec432d",38.8793217571822,-77.193213569556,"Local Ordinance Approved FDH","","Aug. 29, 2023","Ms. Maria  Atapaucar",4,"Birth - 12 years 11 months","Stacy  Doyle:  (571) 835-0386","Yes",855,3,"Sept. 14, 2020","Aug. 30, 2022",3,0,3,0,12
48805,"Maria Barroso",NA,"3183 Arrowhead Court, WOODBRIDGE, VA  22192","(703) 786-0241","48805_9ea0df70240a863072d9b65706515096",38.6927063105128,-77.3070544830091,"Voluntary Registration",NA,"Oct. 19, 2024",NA,4,"Birth - 12 years 11 months","","No",5702,NA,NA,NA,NA,NA,NA,0,12
35807,"Maria Jahnsen",NA,"46 Bickel Court, STERLING, VA  20165","(571) 434-8127","35807_0de9704fa43ae67fe1515a207ad424d5",39.0498980130301,-77.4236210237367,"Voluntary Registration",NA,"Feb. 4, 2023",NA,4,"Birth - 12 years 11 months","","No",3298,NA,NA,NA,NA,NA,NA,0,12
44495,"Maria Lizama",NA,"4322 Cedarlake Court, ALEXANDRIA, VA  22309","(703) 586-3766","44495_03794bf65338659d3825bc0155a939ef",38.7381318671341,-77.1076657702716,"Local Ordinance Approved FDH","","Sept. 5, 2023"," Maria  Lizama",4,"Birth - 12 years 11 months","Lisa  Hudson:  (571) 389-2459","Yes",758,5,"May 8, 2018","Sept. 6, 2022",5,0,4,0,12
43433,"Maria Lopez",NA,"7120 Vermillion Place, ANNANDALE, VA  22003","(703) 750-5483","43433_0def8b452952c85c0dba5581ecb3264a",38.8245657174031,-77.192593224902,"Local Ordinance Approved FDH","","April 17, 2023"," Maria  Lopez",4,"Birth - 12 years 11 months","Kelly  Patterson-Savittiere:  (703) 479-4746","Yes",464,5,"April 18, 2018","April 18, 2022",5,0,1,0,12
43649,"Maria Nativi-Reyes",NA,"4705 Lawrence Street, ALEXANDRIA, VA  22309","(703) 445-4154","43649_66addd142de65678c63d17d0beb6796f",38.7376913143032,-77.113740470779,"Local Ordinance Approved FDH","","July 27, 2023"," Maria  Nativi-Reyes",4,"Birth - 12 years 11 months","Tanya  Johnson:  (571) 423-6392","Yes",653,5,"Aug. 27, 2018","July 28, 2022",5,0,2,0,12
